Code Insee,Code postal,latitude,longitude,nom commune,département,région,population 2015,population 2021
01255,01470,45.799449019,5.46428608859,Montagnieu,Ain,Auvergne-Rhône-Alpes,598.0,666.0
01257,01200,46.17325293,5.79006091307,Montanges,Ain,Auvergne-Rhône-Alpes,344.0,350.0
01258,01090,46.0962893261,4.80453564172,Montceaux,Ain,Auvergne-Rhône-Alpes,1197.0,1198.0
01259,01310,46.219333227,5.11149132074,Montcet,Ain,Auvergne-Rhône-Alpes,667.0,704.0
01260,01800,45.9287482486,5.07092815964,Le Montellier,Ain,Auvergne-Rhône-Alpes,287.0,319.0
01261,01390,45.9622791838,4.94555984534,Monthieux,Ain,Auvergne-Rhône-Alpes,651.0,682.0
01262,01120,45.8909006209,5.01987566185,Montluel,Ain,Auvergne-Rhône-Alpes,7032.0,6838.0
01262,01120,45.8909006209,5.01987566185,Montluel,Ain,Auvergne-Rhône-Alpes,7032.0,6838.0
01262,01120,45.8909006209,5.01987566185,Montluel,Ain,Auvergne-Rhône-Alpes,7032.0,6838.0
01263,01090,46.0849573236,4.7608579486,Montmerle-sur-Saône,Ain,Auvergne-Rhône-Alpes,3794.0,3792.0
01264,01310,46.1867200301,5.11706011755,Montracol,Ain,Auvergne-Rhône-Alpes,1021.0,1008.0
01265,01460,46.1795688194,5.59510550127,Montréal-la-Cluse,Ain,Auvergne-Rhône-Alpes,3409.0,3541.0
01266,01340,46.3252811442,5.11295966315,Montrevel-en-Bresse,Ain,Auvergne-Rhône-Alpes,2439.0,2578.0
01267,01460,46.1830720992,5.51435812316,Nurieux-Volognat,Ain,Auvergne-Rhône-Alpes,1028.0,990.0
01267,01460,46.1830720992,5.51435812316,Nurieux-Volognat,Ain,Auvergne-Rhône-Alpes,1028.0,990.0
01268,01300,45.6420014274,5.66039684889,Murs-et-Gélignieux,Ain,Auvergne-Rhône-Alpes,256.0,240.0
01269,01130,46.1537845403,5.61352793799,Nantua,Ain,Auvergne-Rhône-Alpes,3525.0,3449.0
01269,01460,46.1537845403,5.61352793799,Nantua,Ain,Auvergne-Rhône-Alpes,3525.0,3449.0
01272,01400,46.1567753049,5.00942432434,Neuville-les-Dames,Ain,Auvergne-Rhône-Alpes,1500.0,1515.0
01273,01160,46.0909654813,5.37349784691,Neuville-sur-Ain,Ain,Auvergne-Rhône-Alpes,1693.0,1799.0
01274,01130,46.1342937114,5.63714517869,Les Neyrolles,Ain,Auvergne-Rhône-Alpes,635.0,632.0
01275,01700,45.8184192468,4.9309045685,Neyron,Ain,Auvergne-Rhône-Alpes,2487.0,2538.0
01276,01120,45.8222941077,5.05949629195,Niévroz,Ain,Auvergne-Rhône-Alpes,1535.0,1634.0
01277,01230,45.9999448244,5.45847815374,Nivollet-Montgriffon,Ain,Auvergne-Rhône-Alpes,118.0,115.0
01279,01230,45.9651165469,5.47146617499,Oncieu,Ain,Auvergne-Rhône-Alpes,99.0,73.0
01280,01510,45.8339690378,5.5395794296,Ordonnaz,Ain,Auvergne-Rhône-Alpes,152.0,141.0
01281,01210,46.2774557513,6.09454723599,Ornex,Ain,Auvergne-Rhône-Alpes,4390.0,4690.0
01282,01430,46.067796636,5.55697547429,Outriaz,Ain,Auvergne-Rhône-Alpes,265.0,255.0
01283,01100,46.2605435859,5.65344320923,Oyonnax,Ain,Auvergne-Rhône-Alpes,22392.0,22277.0
01283,01100,46.2605435859,5.65344320923,Oyonnax,Ain,Auvergne-Rhône-Alpes,22392.0,22277.0
01283,01100,46.2605435859,5.65344320923,Oyonnax,Ain,Auvergne-Rhône-Alpes,22392.0,22277.0
01284,01190,46.3867168877,4.91805840196,Ozan,Ain,Auvergne-Rhône-Alpes,668.0,725.0
01285,01600,45.9184267932,4.82747423402,Parcieux,Ain,Auvergne-Rhône-Alpes,1171.0,1319.0
01286,01300,45.7437340183,5.73800737134,Parves et Nattages,Ain,Auvergne-Rhône-Alpes,938.0,955.0
01286,01300,45.7437340183,5.73800737134,Parves et Nattages,Ain,Auvergne-Rhône-Alpes,938.0,955.0
01288,01630,46.1913554154,5.91968751164,Péron,Ain,Auvergne-Rhône-Alpes,2537.0,2838.0
01289,01960,46.1711903413,5.21802169564,Péronnas,Ain,Auvergne-Rhône-Alpes,6241.0,6448.0
01290,01800,45.8803945768,5.17955874977,Pérouges,Ain,Auvergne-Rhône-Alpes,1205.0,1346.0
01291,01540,46.2465065604,4.97464940331,Perrex,Ain,Auvergne-Rhône-Alpes,810.0,852.0
01293,01430,46.1498184067,5.50572312284,Peyriat,Ain,Auvergne-Rhône-Alpes,171.0,148.0
01294,01300,45.6762428663,5.67912809192,Peyrieu,Ain,Auvergne-Rhône-Alpes,850.0,908.0
01295,01140,46.1226331853,4.82243226719,Peyzieux-sur-Saône,Ain,Auvergne-Rhône-Alpes,651.0,666.0
01296,01270,46.385801285,5.27417594024,Pirajoux,Ain,Auvergne-Rhône-Alpes,393.0,407.0
01297,01120,45.8928509581,5.08915465965,Pizay,Ain,Auvergne-Rhône-Alpes,794.0,914.0
01298,01130,46.1883038423,5.71763811249,Plagne,Ain,Auvergne-Rhône-Alpes,124.0,161.0
01299,01330,46.0230264227,5.08912046926,Le Plantay,Ain,Auvergne-Rhône-Alpes,541.0,579.0
01301,01310,46.2463108642,5.13794412439,Polliat,Ain,Auvergne-Rhône-Alpes,2496.0,2648.0
01302,01350,45.7965373468,5.74794515549,Pollieu,Ain,Auvergne-Rhône-Alpes,159.0,168.0
01303,01450,46.089530586,5.41681266947,Poncin,Ain,Auvergne-Rhône-Alpes,1688.0,1729.0
01304,01160,46.0542077091,5.34703652618,Pont-d'Ain,Ain,Auvergne-Rhône-Alpes,2867.0,2871.0
01305,01190,46.4422864477,4.92862459427,Pont-de-Vaux,Ain,Auvergne-Rhône-Alpes,2296.0,2189.0
01306,01290,46.2637215091,4.88186068102,Pont-de-Veyle,Ain,Auvergne-Rhône-Alpes,1592.0,1629.0
01307,01460,46.155963139,5.57615832883,Port,Ain,Auvergne-Rhône-Alpes,851.0,843.0
01308,01550,46.1450914685,5.95100479291,Pougny,Ain,Auvergne-Rhône-Alpes,817.0,796.0
01309,01250,46.3219301481,5.42318000482,Pouillat,Ain,Auvergne-Rhône-Alpes,91.0,81.0
01310,01300,45.6806263123,5.64396081449,Prémeyzel,Ain,Auvergne-Rhône-Alpes,238.0,247.0
01311,01110,45.876457149,5.56475010385,Prémillieu,Ain,Auvergne-Rhône-Alpes,47.0,44.0
01313,01280,46.25827228,6.07223251859,Prévessin-Moëns,Ain,Auvergne-Rhône-Alpes,7860.0,9063.0
01313,01280,46.25827228,6.07223251859,Prévessin-Moëns,Ain,Auvergne-Rhône-Alpes,7860.0,9063.0
01314,01160,46.0197521486,5.28523353803,Priay,Ain,Auvergne-Rhône-Alpes,1685.0,1764.0
01317,01250,46.1905550894,5.35572056985,Ramasse,Ain,Auvergne-Rhône-Alpes,312.0,331.0
01318,01390,45.9673905154,4.86343025951,Rancé,Ain,Auvergne-Rhône-Alpes,712.0,741.0
01319,01990,46.0843657897,4.94176845356,Relevant,Ain,Auvergne-Rhône-Alpes,464.0,467.0
01320,01750,46.3077356023,4.8746938271,Replonges,Ain,Auvergne-Rhône-Alpes,3673.0,3899.0
01321,01250,46.1615355815,5.33543916388,Revonnas,Ain,Auvergne-Rhône-Alpes,938.0,896.0
01322,01600,45.9367652442,4.82840395968,Reyrieux,Ain,Auvergne-Rhône-Alpes,4544.0,5098.0
01323,01190,46.4285569061,4.91285056272,Reyssouze,Ain,Auvergne-Rhône-Alpes,970.0,1010.0
01325,01800,45.9518762734,5.16936671105,Rignieux-le-Franc,Ain,Auvergne-Rhône-Alpes,972.0,1098.0
01328,01400,46.1237520756,5.0217131176,Romans,Ain,Auvergne-Rhône-Alpes,597.0,617.0
01329,01510,45.8363854589,5.59926863007,Rossillon,Ain,Auvergne-Rhône-Alpes,150.0,160.0
01330,01260,46.0037108867,5.65322391497,Ruffieu,Ain,Auvergne-Rhône-Alpes,182.0,177.0
01331,01450,46.0983335519,5.45573839846,Saint-Alban,Ain,Auvergne-Rhône-Alpes,175.0,192.0
01332,01380,46.298541568,4.91411565769,Saint-André-de-Bâgé,Ain,Auvergne-Rhône-Alpes,748.0,809.0
01333,01390,45.927001954,4.95373324492,Saint-André-de-Corcy,Ain,Auvergne-Rhône-Alpes,3129.0,3368.0
01334,01290,46.2140960915,4.91291358797,Saint-André-d'Huiriat,Ain,Auvergne-Rhône-Alpes,579.0,675.0
01335,01240,46.1131399612,5.0802376895,Saint-André-le-Bouchoux,Ain,Auvergne-Rhône-Alpes,382.0,418.0
01336,01960,46.1492410532,5.14175200148,Saint-André-sur-Vieux-Jonc,Ain,Auvergne-Rhône-Alpes,1128.0,1211.0
01337,01190,46.4519173207,4.95309825903,Saint-Bénigne,Ain,Auvergne-Rhône-Alpes,1242.0,1343.0
01338,01300,45.6891842277,5.5843972561,Groslée-Saint-Benoit,Ain,Auvergne-Rhône-Alpes,1193.0,1238.0
01338,01680,45.6891842277,5.5843972561,Groslée-Saint-Benoit,Ain,Auvergne-Rhône-Alpes,1193.0,1238.0
01339,01600,45.9493830581,4.74276628471,Saint-Bernard,Ain,Auvergne-Rhône-Alpes,1436.0,1497.0
01342,01120,45.895522477,5.04935536228,Sainte-Croix,Ain,Auvergne-Rhône-Alpes,559.0,547.0
01343,01380,46.2754005606,4.96757105158,Saint-Cyr-sur-Menthon,Ain,Auvergne-Rhône-Alpes,1746.0,1844.0
01344,01000,46.2111998453,5.18462806771,Saint-Denis-lès-Bourg,Ain,Auvergne-Rhône-Alpes,5530.0,6063.0
01345,01500,45.9488551151,5.32367701698,Saint-Denis-en-Bugey,Ain,Auvergne-Rhône-Alpes,2293.0,2240.0
01346,01340,46.3069992095,5.05820697692,Saint-Didier-d'Aussiat,Ain,Auvergne-Rhône-Alpes,886.0,850.0
01347,01600,45.9564926067,4.77766764875,Saint-Didier-de-Formans,Ain,Auvergne-Rhône-Alpes,1889.0,2141.0
01348,01140,46.1840408682,4.81645666173,Saint-Didier-sur-Chalaronne,Ain,Auvergne-Rhône-Alpes,2787.0,3052.0
01349,01800,45.9322494861,5.15187041178,Saint-Éloi,Ain,Auvergne-Rhône-Alpes,451.0,524.0
01350,01370,46.2749447261,5.28428557632,Saint-Étienne-du-Bois,Ain,Auvergne-Rhône-Alpes,2532.0,2553.0
01351,01140,46.1468059584,4.86696454244,Saint-Étienne-sur-Chalaronne,Ain,Auvergne-Rhône-Alpes,1538.0,1613.0
01352,01190,46.4030398952,5.00605581573,Saint-Étienne-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,566.0,581.0
01353,01600,45.9669798317,4.79478189169,Sainte-Euphémie,Ain,Auvergne-Rhône-Alpes,1647.0,1730.0
01354,01630,46.254539333,6.0362907345,Saint-Genis-Pouilly,Ain,Auvergne-Rhône-Alpes,10824.0,14558.0
01355,01380,46.2815955593,5.01311826405,Saint-Genis-sur-Menthon,Ain,Auvergne-Rhône-Alpes,473.0,486.0
01356,01400,46.1037951263,5.03001967494,Saint-Georges-sur-Renon,Ain,Auvergne-Rhône-Alpes,224.0,199.0
01357,01130,46.1821955394,5.74672259773,Saint-Germain-de-Joux,Ain,Auvergne-Rhône-Alpes,507.0,505.0
01358,01300,45.7709749249,5.61753440834,Saint-Germain-les-Paroisses,Ain,Auvergne-Rhône-Alpes,426.0,425.0
01359,01240,46.0797285417,5.06090903982,Saint-Germain-sur-Renon,Ain,Auvergne-Rhône-Alpes,233.0,257.0
01360,01630,46.2178585727,5.94203093769,Saint-Jean-de-Gonville,Ain,Auvergne-Rhône-Alpes,1653.0,1988.0
01361,01800,45.8405002569,5.21167430462,Saint-Jean-de-Niost,Ain,Auvergne-Rhône-Alpes,1418.0,1826.0
01362,01390,45.9598424323,4.89936410681,Saint-Jean-de-Thurigneux,Ain,Auvergne-Rhône-Alpes,778.0,829.0
01363,01640,46.0291437714,5.38252835538,Saint-Jean-le-Vieux,Ain,Auvergne-Rhône-Alpes,1663.0,1786.0
01364,01560,46.3972479854,5.06297763777,Saint-Jean-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,731.0,767.0
01365,01290,46.2683632132,4.92198366998,Saint-Jean-sur-Veyle,Ain,Auvergne-Rhône-Alpes,1106.0,1159.0
01366,01150,45.8819723176,5.28452304614,Sainte-Julie,Ain,Auvergne-Rhône-Alpes,980.0,1090.0
01367,01560,46.3997655501,5.10354296019,Saint-Julien-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,714.0,707.0
01368,01540,46.2014862081,4.959356342,Saint-Julien-sur-Veyle,Ain,Auvergne-Rhône-Alpes,779.0,848.0
01369,01250,46.1929758576,5.28494181398,Saint-Just,Ain,Auvergne-Rhône-Alpes,907.0,954.0
01370,01750,46.3051486294,4.83949202669,Saint-Laurent-sur-Saône,Ain,Auvergne-Rhône-Alpes,1787.0,1659.0
01371,01390,45.9485803654,4.9896671017,Saint-Marcel,Ain,Auvergne-Rhône-Alpes,1327.0,1261.0
01372,01510,45.848212674,5.67889099153,Saint-Martin-de-Bavel,Ain,Auvergne-Rhône-Alpes,434.0,436.0
01373,01430,46.135983782,5.57106016428,Saint-Martin-du-Frêne,Ain,Auvergne-Rhône-Alpes,1076.0,1033.0
01374,01160,46.1061500835,5.32551470817,Saint-Martin-du-Mont,Ain,Auvergne-Rhône-Alpes,1784.0,1899.0
01375,01310,46.291445874,5.12291715091,Saint-Martin-le-Châtel,Ain,Auvergne-Rhône-Alpes,802.0,781.0
01376,01700,45.8343709108,4.97726215174,Saint-Maurice-de-Beynost,Ain,Auvergne-Rhône-Alpes,3963.0,4155.0
01378,01800,45.8200191939,5.16980415584,Saint-Maurice-de-Gourdans,Ain,Auvergne-Rhône-Alpes,2509.0,2748.0
01379,01500,45.9527471237,5.2708276475,Saint-Maurice-de-Rémens,Ain,Auvergne-Rhône-Alpes,754.0,756.0
01380,01560,46.4528537121,5.1759906585,Saint-Nizier-le-Bouchoux,Ain,Auvergne-Rhône-Alpes,682.0,598.0
01381,01320,46.052861561,5.14246131764,Saint-Nizier-le-Désert,Ain,Auvergne-Rhône-Alpes,912.0,922.0
01382,01330,46.0142006121,4.93624894982,Sainte-Olive,Ain,Auvergne-Rhône-Alpes,287.0,331.0
01383,01240,46.0956691617,5.12762470203,Saint-Paul-de-Varax,Ain,Auvergne-Rhône-Alpes,1476.0,1641.0
01384,01230,45.9504631708,5.44017084612,Saint-Rambert-en-Bugey,Ain,Auvergne-Rhône-Alpes,2311.0,2173.0
01385,01310,46.1846642149,5.16771354778,Saint-Rémy,Ain,Auvergne-Rhône-Alpes,991.0,943.0
01386,01150,45.886308438,5.37608915006,Saint-Sorlin-en-Bugey,Ain,Auvergne-Rhône-Alpes,1131.0,1125.0
01387,01340,46.3209806116,5.04148389346,Saint-Sulpice,Ain,Auvergne-Rhône-Alpes,234.0,260.0
01388,01560,46.4612969335,5.06679195727,Saint-Trivier-de-Courtes,Ain,Auvergne-Rhône-Alpes,1097.0,1119.0
01389,01990,46.0618477991,4.90158948884,Saint-Trivier-sur-Moignans,Ain,Auvergne-Rhône-Alpes,1844.0,1857.0
01390,01150,45.8222315102,5.27019602929,Saint-Vulbas,Ain,Auvergne-Rhône-Alpes,1194.0,1234.0
01391,01270,46.3635396668,5.34742387197,Salavre,Ain,Auvergne-Rhône-Alpes,285.0,284.0
01392,01580,46.2648715781,5.58607689306,Samognat,Ain,Auvergne-Rhône-Alpes,660.0,660.0
01393,01400,46.0656961548,4.98282673172,Sandrans,Ain,Auvergne-Rhône-Alpes,520.0,567.0
01396,01150,45.8654038798,5.40416104083,Sault-Brénaz,Ain,Auvergne-Rhône-Alpes,985.0,997.0
01397,01220,46.3126908233,6.11043836433,Sauverny,Ain,Auvergne-Rhône-Alpes,1037.0,992.0
01398,01480,45.997346828,4.8576200906,Savigneux,Ain,Auvergne-Rhône-Alpes,1301.0,1449.0
01399,01170,46.2935928404,6.07287743792,Ségny,Ain,Auvergne-Rhône-Alpes,1969.0,2412.0
01400,01470,45.7976976614,5.49810658524,Seillonnaz,Ain,Auvergne-Rhône-Alpes,138.0,137.0
01401,01630,46.2626243003,5.98914553194,Sergy,Ain,Auvergne-Rhône-Alpes,2015.0,2218.0
01402,01190,46.4981991944,4.97856020441,Sermoyer,Ain,Auvergne-Rhône-Alpes,694.0,648.0
01403,01470,45.8133219416,5.44125880379,Serrières-de-Briord,Ain,Auvergne-Rhône-Alpes,1278.0,1312.0
01404,01450,46.1466977757,5.45023362942,Serrières-sur-Ain,Ain,Auvergne-Rhône-Alpes,128.0,134.0
01405,01960,46.1385540577,5.17887070992,Servas,Ain,Auvergne-Rhône-Alpes,1224.0,1270.0
01406,01560,46.4346497878,5.05559973107,Servignat,Ain,Auvergne-Rhône-Alpes,176.0,175.0
01407,01420,45.9484118176,5.82616979887,Seyssel,Ain,Auvergne-Rhône-Alpes,990.0,1001.0
01408,01250,46.2340471594,5.42240815305,Simandre-sur-Suran,Ain,Auvergne-Rhône-Alpes,683.0,656.0
01410,01580,46.2229768712,5.50566888767,Sonthonnax-la-Montagne,Ain,Auvergne-Rhône-Alpes,321.0,292.0
01410,01580,46.2229768712,5.50566888767,Sonthonnax-la-Montagne,Ain,Auvergne-Rhône-Alpes,321.0,292.0
01411,01150,45.8781798572,5.43058627512,Souclin,Ain,Auvergne-Rhône-Alpes,267.0,267.0
01412,01400,46.1735383313,4.95772382526,Sulignat,Ain,Auvergne-Rhône-Alpes,568.0,608.0
01415,01510,45.8637167128,5.72090411074,Talissieu,Ain,Auvergne-Rhône-Alpes,443.0,519.0
01416,01230,45.922698278,5.51453923595,Tenay,Ain,Auvergne-Rhône-Alpes,1053.0,1013.0
01418,01120,45.8169214201,5.0184098869,Thil,Ain,Auvergne-Rhône-Alpes,1057.0,1156.0
01419,01710,46.2435475879,5.96506297987,Thoiry,Ain,Auvergne-Rhône-Alpes,6161.0,6136.0
01420,01140,46.1700943481,4.79387095814,Thoissey,Ain,Auvergne-Rhône-Alpes,1712.0,1655.0
01421,01230,45.92125055,5.40400282244,Torcieu,Ain,Auvergne-Rhône-Alpes,730.0,744.0
01422,01250,46.1384790158,5.30400055922,Tossiat,Ain,Auvergne-Rhône-Alpes,1370.0,1352.0
01423,01600,45.959898291,4.82898610612,Toussieux,Ain,Auvergne-Rhône-Alpes,913.0,1198.0
01424,01390,45.8745670311,4.9639268325,Tramoyes,Ain,Auvergne-Rhône-Alpes,1674.0,1843.0
01425,01160,46.0970027075,5.26099875456,La Tranclière,Ain,Auvergne-Rhône-Alpes,292.0,286.0
01426,01370,46.2803281838,5.36083165162,Val-Revermont,Ain,Auvergne-Rhône-Alpes,2572.0,2500.0
01426,01370,46.2803281838,5.36083165162,Val-Revermont,Ain,Auvergne-Rhône-Alpes,2572.0,2500.0
01426,01370,46.2803281838,5.36083165162,Val-Revermont,Ain,Auvergne-Rhône-Alpes,2572.0,2500.0
01427,01600,45.940671655,4.7714415007,Trévoux,Ain,Auvergne-Rhône-Alpes,6768.0,6947.0
01428,01140,46.1146467438,4.86551696868,Valeins,Ain,Auvergne-Rhône-Alpes,130.0,131.0
01429,01660,46.217806795,5.08189056957,Vandeins,Ain,Auvergne-Rhône-Alpes,683.0,717.0
01430,01160,46.0433928197,5.2947944594,Varambon,Ain,Auvergne-Rhône-Alpes,535.0,654.0
01431,01150,45.9201205456,5.36353184193,Vaux-en-Bugey,Ain,Auvergne-Rhône-Alpes,1231.0,1234.0
01432,01270,46.3459093717,5.34853019646,Verjon,Ain,Auvergne-Rhône-Alpes,262.0,339.0
01433,01560,46.4848229774,5.10590413121,Vernoux,Ain,Auvergne-Rhône-Alpes,321.0,301.0
01434,01330,45.9854373478,5.11204819151,Versailleux,Ain,Auvergne-Rhône-Alpes,423.0,494.0
01435,01210,46.2997631425,6.10057952207,Versonnex,Ain,Auvergne-Rhône-Alpes,2183.0,2137.0
01436,01170,46.3610768127,6.08470665475,Vesancy,Ain,Auvergne-Rhône-Alpes,502.0,502.0
01437,01560,46.4743960759,5.02617426573,Vescours,Ain,Auvergne-Rhône-Alpes,255.0,219.0
01439,01570,46.3593397751,4.86265852202,Vésines,Ain,Auvergne-Rhône-Alpes,100.0,98.0
01441,01430,46.0853386653,5.54922100161,Vieu-d'Izenave,Ain,Auvergne-Rhône-Alpes,691.0,735.0
01443,01330,45.9927150222,5.04507856642,Villars-les-Dombes,Ain,Auvergne-Rhône-Alpes,4460.0,4954.0
01444,01150,45.8485624628,5.44711117486,Villebois,Ain,Auvergne-Rhône-Alpes,1167.0,1197.0
01445,01270,46.3458538978,5.31036160991,Villemotier,Ain,Auvergne-Rhône-Alpes,669.0,617.0
01446,01480,46.0319048788,4.85182526102,Villeneuve,Ain,Auvergne-Rhône-Alpes,1461.0,1569.0
01447,01250,46.1926750369,5.3947679407,Villereversure,Ain,Auvergne-Rhône-Alpes,1262.0,1353.0
01448,01200,46.0954293058,5.7569250415,Villes,Ain,Auvergne-Rhône-Alpes,354.0,400.0
01449,01320,46.0099989032,5.25214547187,Villette-sur-Ain,Ain,Auvergne-Rhône-Alpes,728.0,762.0
01450,01800,45.932014998,5.22953071636,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes,3507.0,3793.0
01450,01800,45.932014998,5.22953071636,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes,3507.0,3793.0
01450,01800,45.932014998,5.22953071636,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes,3507.0,3793.0
01451,01440,46.2508985632,5.22302249216,Viriat,Ain,Auvergne-Rhône-Alpes,6281.0,6808.0
01452,01510,45.8464417872,5.63971940347,Virieu-le-Grand,Ain,Auvergne-Rhône-Alpes,1067.0,1118.0
01453,01260,45.9063608209,5.73707051523,Virieu-le-Petit,Ain,Auvergne-Rhône-Alpes,302.0,713.0
01454,01300,45.7267387762,5.71282330936,Virignin,Ain,Auvergne-Rhône-Alpes,1064.0,1127.0
01456,01350,45.8129059524,5.72536666767,Vongnes,Ain,Auvergne-Rhône-Alpes,71.0,71.0
01457,01540,46.2168871367,4.99744373712,Vonnas,Ain,Auvergne-Rhône-Alpes,2926.0,3216.0
02001,02300,49.5991518653,3.17708232927,Abbécourt,Aisne,Hauts-de-France,497.0,507.0
02002,02800,49.6936187791,3.39735632148,Achery,Aisne,Hauts-de-France,608.0,594.0
02003,02200,49.3471963534,3.41817609834,Acy,Aisne,Hauts-de-France,1011.0,1016.0
02004,02340,49.7166573626,3.96043211816,Agnicourt-et-Séchelles,Aisne,Hauts-de-France,182.0,186.0
02005,02190,49.393650796,3.96803679426,Aguilcourt,Aisne,Hauts-de-France,398.0,393.0
02006,02110,49.930148162,3.51120205593,Aisonville-et-Bernoville,Aisne,Hauts-de-France,254.0,259.0
02007,02820,49.4848002918,3.81870255331,Aizelles,Aisne,Hauts-de-France,121.0,120.0
02008,02370,49.4384256824,3.51149185429,Aizy-Jouy,Aisne,Hauts-de-France,294.0,303.0
02008,02370,49.4384256824,3.51149185429,Aizy-Jouy,Aisne,Hauts-de-France,294.0,303.0
02009,02240,49.7667120841,3.36639043616,Alaincourt,Aisne,Hauts-de-France,549.0,527.0
02010,02320,49.4624440593,3.45394275872,Allemant,Aisne,Hauts-de-France,172.0,169.0
02011,02290,49.3762672939,3.18334679178,Ambleny,Aisne,Hauts-de-France,1153.0,1181.0
02012,02200,49.3215250088,3.40362196255,Ambrief,Aisne,Hauts-de-France,70.0,78.0
02013,02190,49.498787026,3.92278993322,Amifontaine,Aisne,Hauts-de-France,413.0,387.0
02014,02700,49.6108275885,3.30289341579,Amigny-Rouy,Aisne,Hauts-de-France,740.0,716.0
02015,02600,49.2186389559,3.20808809779,Ancienville,Aisne,Hauts-de-France,77.0,76.0
02016,02800,49.6411808161,3.3695440898,Andelain,Aisne,Hauts-de-France,225.0,212.0
02017,02800,49.6940879195,3.42823182437,Anguilcourt-le-Sart,Aisne,Hauts-de-France,310.0,295.0
02018,02320,49.5045058305,3.43129584952,Anizy-le-Château,Aisne,Hauts-de-France,1956.0,2549.0
02019,02480,49.7210674108,3.17611501401,Annois,Aisne,Hauts-de-France,372.0,355.0
02020,02500,49.8823706752,4.22351346907,Any-Martin-Rieux,Aisne,Hauts-de-France,457.0,455.0
02021,02360,49.744126618,4.11908765808,Archon,Aisne,Hauts-de-France,87.0,79.0
02022,02130,49.2548799371,3.47829076337,Arcy-Sainte-Restitue,Aisne,Hauts-de-France,403.0,399.0
02022,02130,49.2548799371,3.47829076337,Arcy-Sainte-Restitue,Aisne,Hauts-de-France,403.0,399.0
02023,02210,49.1734232511,3.38789647903,Armentières-sur-Ourcq,Aisne,Hauts-de-France,106.0,99.0
02024,02860,49.4989016398,3.7647230005,Arrancy,Aisne,Hauts-de-France,53.0,47.0
02025,02480,49.7617999337,3.19725095546,Artemps,Aisne,Hauts-de-France,368.0,365.0
02027,02270,49.6803739117,3.55491692691,Assis-sur-Serre,Aisne,Hauts-de-France,230.0,206.0
02028,02840,49.5757750686,3.69006632109,Athies-sous-Laon,Aisne,Hauts-de-France,2602.0,2601.0
02029,02490,49.8554489068,3.15363305662,Attilly,Aisne,Hauts-de-France,373.0,348.0
02030,02420,50.0239903854,3.26103215604,Aubencheul-aux-Bois,Aisne,Hauts-de-France,285.0,248.0
02031,02500,49.8252306759,4.19066939985,Aubenton,Aisne,Hauts-de-France,652.0,660.0
02032,02590,49.7721524634,3.1192565988,Aubigny-aux-Kaisnes,Aisne,Hauts-de-France,246.0,247.0
02033,02820,49.4968821185,3.79282850765,Aubigny-en-Laonnois,Aisne,Hauts-de-France,106.0,101.0
02034,02300,49.4777157214,3.12718502825,Audignicourt,Aisne,Hauts-de-France,107.0,116.0
02035,02120,49.8660645425,3.6312599901,Audigny,Aisne,Hauts-de-France,282.0,281.0
02036,02220,49.340063724,3.5110198819,Augy,Aisne,Hauts-de-France,88.0,70.0
02037,02000,49.6198117499,3.60981962105,Aulnois-sous-Laon,Aisne,Hauts-de-France,1440.0,1369.0
02038,02360,49.7608855336,4.22422505762,Les Autels,Aisne,Hauts-de-France,63.0,62.0
02039,02250,49.7051244442,3.79419867292,Autremencourt,Aisne,Hauts-de-France,170.0,175.0
02040,02580,49.8969849321,3.85601033505,Autreppes,Aisne,Hauts-de-France,179.0,176.0
02041,02300,49.5860875305,3.23602708427,Autreville,Aisne,Hauts-de-France,816.0,805.0
02042,02400,49.0039701095,3.35913214045,Azy-sur-Marne,Aisne,Hauts-de-France,396.0,375.0
02043,02290,49.4601139731,3.27945330014,Bagneux,Aisne,Hauts-de-France,71.0,63.0
02044,02140,49.7978711595,4.03669866073,Bancigny,Aisne,Hauts-de-France,26.0,25.0
02046,02000,49.6218589779,3.66103056579,Barenton-Bugny,Aisne,Hauts-de-France,545.0,557.0
02047,02000,49.6477517259,3.64469997459,Barenton-Cel,Aisne,Hauts-de-France,121.0,108.0
02048,02270,49.66833977,3.68940610952,Barenton-sur-Serre,Aisne,Hauts-de-France,126.0,130.0
02049,02700,49.577979369,3.32804487461,Barisis-aux-Bois,Aisne,Hauts-de-France,747.0,739.0
02050,02170,50.0395375873,3.74901595409,Barzy-en-Thiérache,Aisne,Hauts-de-France,322.0,319.0
02051,02850,49.0906196202,3.56214117254,Barzy-sur-Marne,Aisne,Hauts-de-France,382.0,392.0
02052,02380,49.5332813699,3.38492604839,Bassoles-Aulers,Aisne,Hauts-de-France,146.0,129.0
02053,02330,48.9896915811,3.60486686026,Vallées en Champagne,Aisne,Hauts-de-France,562.0,581.0
02053,02330,48.9896915811,3.60486686026,Vallées en Champagne,Aisne,Hauts-de-France,562.0,581.0
02053,02330,48.9896915811,3.60486686026,Vallées en Champagne,Aisne,Hauts-de-France,562.0,581.0
